url,title,pubdate,tags
https://www.england.nhs.uk/2014/06/simon-stevens-speech-confed/,"Speech by Simon Stevens, CEO NHS England, to the NHS Confederation Annual Conference 2014",2014-06-04,event
https://www.england.nhs.uk/2014/06/simon-stevens-nhs-confed/,"The NHS can rise to the challenge, Simon Stevens tells NHS leaders",2014-06-04,event
https://www.england.nhs.uk/2014/06/tim-kelsey-leaders/,A better NHS demands freedom for leaders,2014-06-04,gp
https://www.england.nhs.uk/2014/06/nhsengland-govlab-open-data/,NHS England and the GovLab launch a report on the potential of Open Data in health and social care,2014-06-03,digital
https://www.england.nhs.uk/2014/06/simon-stevens-2/,Interview with Simon Stevens,2014-06-02,about-us
https://www.england.nhs.uk/2014/05/child-cardiac-serv/,Independent review into children’s cardiac services in Bristol,2014-05-30,cyp
https://www.england.nhs.uk/2014/05/future-health/,Award winning NHS England event set to be repeated,2014-05-30,"event,ltc"
https://www.england.nhs.uk/2014/05/nhs-confed/,"Come and see NHS England at this year’s NHS Confederation’s Annual Conference and Exhibition: 4 – 6 June, Liverpool ACC",2014-05-30,event
https://www.england.nhs.uk/2014/05/sps/,Specialist Pharmacy Services (SPS),2014-05-28,pharmacy
https://www.england.nhs.uk/2014/05/boardvids-150514/,Videos of the Board meeting held on 15 May 2014,2014-05-27,board-meeting
https://www.england.nhs.uk/2014/05/imp-dementia-care/,An exciting new step towards improving dementia care,2014-05-22,dementia
https://www.england.nhs.uk/2014/05/social-care/,Funding transfer to social care 2014-15,2014-05-21,"better-care-fund,patient-care"
https://www.england.nhs.uk/2014/05/ltc-pilot/,NHS England pilots new scheme to help GPs tackle long-term conditions,2014-05-21,"gp,ltc"
https://www.england.nhs.uk/2014/05/simonstevens-kf-speech/,"Speech by Simon Stevens, CEO NHS England, to the Kings Fund annual leadership summit today",2014-05-21,"about-us,event"
https://www.england.nhs.uk/2014/05/guide-published/,Guidance published on patients’ choice in mental health care,2014-05-21,mental-health
https://www.england.nhs.uk/2014/05/sub-staff-data/,Publishing Staffing Data on NHS Choices,2014-05-19,safe-staffing
https://www.england.nhs.uk/2014/05/patient-activation/,New patient activation report launched,2014-05-16,"ltc,self-care"
https://www.england.nhs.uk/2014/05/may14-board-mtg-2/,Watch NHS England’s live stream of the board meeting,2014-05-15,board-meeting
https://www.england.nhs.uk/2014/05/physical-mot/,Mental health staff to introduce physical ‘MOT’ to reduce deaths,2014-05-15,mental-health
https://www.england.nhs.uk/2014/05/idcf-phase2/,"NHS Trusts get another chance to apply for £500 million of tech fund cash, as phase 2 is launched",2014-05-14,"digital,innovation,patient-care"
https://www.england.nhs.uk/2014/05/ss-appointments/,Specialised Services appointments,2014-05-14,specialised-commissioning
https://www.england.nhs.uk/2014/05/med-safety-mh/,We must improve medication safety in mental health care,2014-05-14,"medicine,mental-health"
https://www.england.nhs.uk/2014/05/may14-board-mtg/,Watch NHS England’s live stream of the Board meeting,2014-05-14,board-meeting
https://www.england.nhs.uk/2014/05/best-event/,NHS England wins Best Event of the Year at the British Media Awards,2014-05-13,"event,ltc"
https://www.england.nhs.uk/2014/05/choose-and-book/,The future of NHS England’s Choose and Book programme,2014-05-12,"digital,efficiencies"
https://www.england.nhs.uk/2014/05/mh-week/,NHS England Director welcomes Mental Health Week,2014-05-12,mental-health
https://www.england.nhs.uk/2014/05/cno-joint-statement/,Let’s hear it for the nurse – a message from the Chief Nurses of the UK and the Republic of Ireland,2014-05-12,nursing-midwifery-care
https://www.england.nhs.uk/2014/05/international-nurses-day/,"“International nurses day a chance to reflect on the changing  face of the profession”, says Chief Nursing Officer",2014-05-12,nursing-midwifery-care
https://www.england.nhs.uk/2014/05/board-meet-15-may14/,Board meeting – 15 May 2014,2014-05-09,board-meeting
https://www.england.nhs.uk/2014/05/elderly-care/,New approach needed to frail elderly care,2014-05-07,"ltc,older-people"
https://www.england.nhs.uk/2014/05/commitment-carers/,"NHS must care for the carers, says new NHS England CEO",2014-05-07,carers
https://www.england.nhs.uk/2014/05/dementia-friends/,Dementia friends campaign can make a real difference,2014-05-07,dementia
https://www.england.nhs.uk/2014/05/uec-review/,New series of blogs on urgent and emergency care review,2014-05-06,uec
https://www.england.nhs.uk/2014/05/rif-2/,Launch of Regional Innovation Fund – 1st May 2014,2014-05-06,innovation
https://www.england.nhs.uk/2014/05/final-dent-cta/,Final chance to have your say on Improving Dental Care and Oral Health – A Call to Action,2014-05-02,"get-involved,oral-health"
https://www.england.nhs.uk/2014/05/power-improve-pc/,Local health professionals to get more power to improve NHS primary care,2014-05-01,"primary-care,pccc"
https://www.england.nhs.uk/2014/05/patient-safety-incident-data/,Six-monthly patient safety incident data shows incident reporting in the NHS continues to improve,2014-05-01,psa
https://www.england.nhs.uk/2014/04/mental-health-policy/,Excellent mental health policy needs to be delivered,2014-04-29,mental-health
https://www.england.nhs.uk/2014/04/flu-immunisation-prog/,Flu immunisation programme 2014 to 2015,2014-04-28,eprr
https://www.england.nhs.uk/2014/04/staffing-data/,Publishing of Staffing Data,2014-04-24,workforce
https://www.england.nhs.uk/2014/04/waiting-times/,NHS waiting times published today,2014-04-17,referral-to-treatment-times
https://www.england.nhs.uk/2014/04/hepatitis-c/,NHS England agrees funding for life-saving hepatitis C drug,2014-04-16,specialised-commissioning
https://www.england.nhs.uk/2014/04/pat-safety-alert/,Patient safety alert on residual anaesthetic drugs in cannulae and intravenous lines,2014-04-14,psa
https://www.england.nhs.uk/2014/04/challenge-fund/,Seven million patients to benefit from Challenge Fund,2014-04-14,gp
https://www.england.nhs.uk/2014/04/quality-premium/,Quality Premium: development of additional mental health indicators,2014-04-11,mental-health
https://www.england.nhs.uk/2014/04/psychosis-summit/,Mental health leaders told to “grasp the challenge”,2014-04-11,mental-health
https://www.england.nhs.uk/2014/04/psa-min-risks/,Patient safety alert on minimising risks of omitted and delayed medicines for patients receiving homecare services,2014-04-10,"patient-care,psa"
https://www.england.nhs.uk/2014/04/psychosis-care/,Mental health director leads drive for improved psychosis care,2014-04-09,mental-health
https://www.england.nhs.uk/2014/04/cqc-inpatient-survey/,Care Quality Commission (CQC) inpatient survey,2014-04-08,elective
https://www.england.nhs.uk/2014/04/jenny-hicken-6/,Support where it’s needed most – Jenny Hicken,2014-04-07,"maternity,volunteer"
https://www.england.nhs.uk/2014/04/rif/,Regional Innovation Fund,2014-04-07,innovation
https://www.england.nhs.uk/2014/04/mike-bewick-quality-assurance/,Dr Mike Bewick wrote to all higher level RO’s to launch the Framework for Quality Assurance,2014-04-05,revalidation
https://www.england.nhs.uk/2014/04/ld-live/,Mental health teams in police stations and courts scheme goes live,2014-04-04,mental-health
https://www.england.nhs.uk/2014/04/gp-it-syst/,NHS England invests £230m to secure world-class GP IT systems,2014-04-03,gp
https://www.england.nhs.uk/2014/04/air-pollution/,High levels of air pollution prompt precautionary health advice,2014-04-03,patient-care
https://www.england.nhs.uk/2014/04/simon-stevens-hospital-april14/,Simon Stevens spends first morning as Chief Executive at the hospital where he started in the NHS 26 years ago,2014-04-01,about-us
https://www.england.nhs.uk/2014/04/vows-to-listen/,New NHS chief vows to listen to patients,2014-04-01,about-us
https://www.england.nhs.uk/2014/04/simon-stevens-speech/,Full text of Simon Stevens’ speech,2014-04-01,about-us
https://www.england.nhs.uk/2014/04/simon-stevens/,New NHS England chief spends his first day in North East,2014-04-01,about-us
https://www.england.nhs.uk/2014/04/hard-truths/,Guidance issued on Hard Truths commitments regarding the publishing of staffing data,2014-04-01,"psa,workforce"
https://www.england.nhs.uk/2014/04/right-to-ask/,Right to ‘ask’ for personal health budgets begins,2014-04-01,phb
https://www.england.nhs.uk/2014/03/ppf-business-plan/,‘Putting Patients First’ – NHS England’s Business Plan 2014/15 – 2016/17,2014-03-31,business-plan
https://www.england.nhs.uk/2014/03/dental-contract/,Dental contract uplift and efficiencies 2014/15,2014-03-31,oral-health
https://www.england.nhs.uk/2014/03/wheelchair-services/,Improving wheelchair services,2014-03-28,wheelchair-services
https://www.england.nhs.uk/2014/03/allocations-tech-guide/,Technical Guide to Clinical Commissioning Group and Area Team allocations 2014-15 and 2015-16,2014-03-27,comm
https://www.england.nhs.uk/2014/03/hwb-one-year/,Learning from Health and Wellbeing Boards’ first full year offered for peers’ future development,2014-03-27,patient-care
https://www.england.nhs.uk/2014/03/military-reservists/,NHS England shows its support to expand healthcare military reservists,2014-03-26,armed-forces
https://www.england.nhs.uk/2014/03/world-tb-day/,NHS England welcomes consultation on proposed national TB strategy,2014-03-24,medicine
https://www.england.nhs.uk/2014/03/cancer-campaign/,NHS England backs cancer campaign,2014-03-24,cancer
https://www.england.nhs.uk/2014/03/ch-protect/,Child Protection – Information sharing project,2014-03-21,"cyp,safeguarding"
https://www.england.nhs.uk/2014/03/winter-health-chck-21-03/,Winter health check – 21 March 2014,2014-03-21,winter-news
https://www.england.nhs.uk/2014/03/cdf-new-drugs/,Three new drugs added to Cancer Drugs Fund will treat 900 patients a year,2014-03-21,cancer
https://www.england.nhs.uk/2014/03/med-devices/,Patient safety alert to improve reporting and learning of medication and medical devices incidents,2014-03-20,psa
https://www.england.nhs.uk/2014/03/qwg-care-for-all/,High quality care for all – the role of the national quality working group,2014-03-19,comm
https://www.england.nhs.uk/2014/03/wvc-data/,"NHS England publishes data on transfer dates for people with learning disabilities, autism and behaviour that challenges",2014-03-18,learning-disability
https://www.england.nhs.uk/2014/03/nms-2/,Extension to the new medicine service (NMS),2014-03-17,medicine
https://www.england.nhs.uk/2014/03/boardvids-060314/,Videos of the Board meeting held on 6 March 2014,2014-03-14,board-meeting
https://www.england.nhs.uk/2014/03/value/,"Revalidation is adding value but there is more to do, report reveals",2014-03-14,revalidation
https://www.england.nhs.uk/2014/03/winter-health-chck-14-03/,Winter health check – 14 March 2014,2014-03-14,winter-news
https://www.england.nhs.uk/2014/03/system-leaders/,System leaders sign Statement of Declaration on tackling health inequalities and advancing equality,2014-03-14,equality-diversity
https://www.england.nhs.uk/2014/03/comm-obesity-serv/,Joint report on commissioning obesity services published,2014-03-14,obesity
https://www.england.nhs.uk/2014/03/pat-pub-participation/,Bite-size guides to support patient and public participation in the NHS,2014-03-13,get-involved
https://www.england.nhs.uk/2014/03/leeds-cardiac/,NHS England publishes report into Leeds Teaching Hospital NHS Trust Paediatric Cardiac Surgery Services,2014-03-13,cyp
https://www.england.nhs.uk/2014/03/nh-week/,NHS England supports national Nutrition and Hydration Week,2014-03-12,patient-care
https://www.england.nhs.uk/2014/03/bcf-updates/,Clarifications post 14 February draft Better Care Fund plan submission,2014-03-12,better-care-fund
https://www.england.nhs.uk/2014/03/cta-emerging-findings/,Improving General Practice – A Call to Action – emerging findings report published,2014-03-11,gp
https://www.england.nhs.uk/2014/03/winter-health-chck-07-03/,Winter health check – 7 March 2014,2014-03-07,winter-news
https://www.england.nhs.uk/2014/03/comm-eval/,NHS England expands its innovative Commissioning through Evaluation programme,2014-03-06,comm
https://www.england.nhs.uk/2014/03/psa-enterobacteriaceae/,Patient safety alert on addressing rising trends and outbreaks in carbapenemase-producing Enterobacteriaceae,2014-03-06,psa
https://www.england.nhs.uk/2014/03/watch-board-meeting/,Watch the NHS England Board meeting live today,2014-03-06,board-meeting
https://www.england.nhs.uk/2014/03/new-cervical-cancer-drug/,New cervical cancer drug added to Cancer Drugs Fund,2014-03-06,cancer
https://www.england.nhs.uk/2014/03/missed-appts/,NHS England using technology to beat cost of missed appointments,2014-03-05,"digital,gp"
https://www.england.nhs.uk/2014/03/faqs/,An updated Frequently Asked Questions (FAQs) document relating to NHS England’s responsibilities for medical revalidation published,2014-03-05,revalidation
https://www.england.nhs.uk/2014/03/dementia-diagnosis/,Call to increase the diagnosis rate for patients with dementia,2014-03-04,"dementia,expo,mental-health"
https://www.england.nhs.uk/2014/03/kate-granger-awards-2/,“It’s the smallest things that can have the biggest impact on patient care.”,2014-03-04,"expo,patient-care"
https://www.england.nhs.uk/2014/03/pledge-target/,NHS Change Day closes in on pledge target,2014-03-04,expo
https://www.england.nhs.uk/2014/03/mid-staffs/,Sir David’s regret over Mid-Staffs hospital failures,2014-03-04,expo
https://www.england.nhs.uk/2014/03/patient-potential/,Every patient has the potential to be a moderniser,2014-03-04,expo
https://www.england.nhs.uk/2014/03/ntf-investment/,Patients to benefit from £30 million Nursing Technology Fund investment,2014-03-04,"expo,nursing-midwifery-care"
https://www.england.nhs.uk/2014/03/data-revolution/,Panel calls for data revolution,2014-03-04,"digital,expo"
https://www.england.nhs.uk/2014/03/ecg-records/,Patient safety alert on risk of associating ECG records with wrong patients,2014-03-04,psa
https://www.england.nhs.uk/2014/03/digital-divide/,Bridging the digital divide,2014-03-03,"digital,expo"
https://www.england.nhs.uk/2014/03/beyond-technology/,Telehealth – looking beyond the technology,2014-03-03,"digital,expo"
https://www.england.nhs.uk/2014/03/lord-darzi/,Lord Darzi challenges the NHS to translate what we know into clinical practice,2014-03-03,expo
https://www.england.nhs.uk/2014/03/call-for-change/,Call for a fundamental change to thinking around mental health,2014-03-03,"expo,mental-health"
https://www.england.nhs.uk/2014/03/nhs-survival/,Change is the key to NHS survival,2014-03-03,expo
https://www.england.nhs.uk/2014/03/youth-forum-launched/,NHS England launches Youth Forum at Health and Care Innovation Expo,2014-03-03,expo
https://www.england.nhs.uk/2014/03/people-powered-health/,People Powered Health,2014-03-03,expo
https://www.england.nhs.uk/2014/03/transparency-2/,Transparency key to the future of the NHS,2014-03-03,expo
https://www.england.nhs.uk/2014/03/challenge/,"NHS England’s Medical Director’s challenge to NHS staff, industry leaders and politicians",2014-03-03,expo
https://www.england.nhs.uk/2014/03/nhs-change/,Pledging to change the NHS at Health and Care Innovation Expo,2014-03-03,expo
https://www.england.nhs.uk/2014/03/nhsyf/,20 Young People have now been recruited to the NHS Youth Forum,2014-03-03,"cyp,expo"
https://www.england.nhs.uk/2014/02/dementia-promise/,NHS England welcomes government’s dementia promise,2014-02-28,dementia
https://www.england.nhs.uk/2014/02/winter-health-chc-28-02/,Winter health check – 28 February 2014,2014-02-28,winter-news
https://www.england.nhs.uk/2014/02/expo-tech/,Expo set to showcase innovative new technologies,2014-02-28,expo
https://www.england.nhs.uk/2014/02/expo-awards/,"Awards for inspiring patients, volunteers, communities and NHS staff",2014-02-28,expo
https://www.england.nhs.uk/2014/02/board-meet-6-mar14/,Board meeting – 6 March 2014,2014-02-27,board-meeting
https://www.england.nhs.uk/2014/02/connections/,Publication of updated guidance on Prescribed Connections to NHS England,2014-02-27,revalidation
https://www.england.nhs.uk/2014/02/surgical-safety/,New recommendations to further improve surgical safety,2014-02-27,psa
https://www.england.nhs.uk/2014/02/stat-rare-diseases/,NHS England sets out plans for delivering commitments in UK Strategy for Rare Diseases,2014-02-26,specialised-commissioning
https://www.england.nhs.uk/2014/02/spec-services-spes/,NHS England launches consultation on changes to specialised services specifications,2014-02-26,specialised-commissioning
https://www.england.nhs.uk/2014/02/nom-shortlist/,Inaugural compassionate care awards nominees shortlist announced,2014-02-26,expo
https://www.england.nhs.uk/2014/02/speakers-expo/,Stellar line-up of speakers shooting from the hip at NHS Expo 2014,2014-02-25,expo
https://www.england.nhs.uk/2014/02/engaged-in-work/,NHS staff survey published,2014-02-25,workforce
https://www.england.nhs.uk/2014/02/comm-supp-suppliers/,NHS England launches procurement process to accredit the best commissioning support suppliers,2014-02-24,comm
https://www.england.nhs.uk/2014/02/cramlington/,New hospital leads the way in providing dedicated emergency services,2014-02-21,uec
https://www.england.nhs.uk/2014/02/winter-health-chc-21-02/,Winter health check – 21 February 2014,2014-02-21,winter-news
https://www.england.nhs.uk/2014/02/psa-spinal-chemo/,Patient safety alert on non-Luer spinal (intrathecal) devices for chemotherapy,2014-02-20,psa
https://www.england.nhs.uk/2014/02/expo-pop-up-uni/,Kick-starting careers – bespoke courses on offer at Expo’s pop-up university,2014-02-19,expo
https://www.england.nhs.uk/2014/02/childrens-heart-surgery/,NHS England and Cardiothoracic Society comment on safety of children’s heart surgery at Bristol Children’s Hospital,2014-02-19,"cyp,heart-disease,psa"
https://www.england.nhs.uk/2014/02/response-info-share/,"NHS England acts in response to concerns about information sharing – statement from Tim Kelsey, National Director for Patients and Information",2014-02-19,digital
https://www.england.nhs.uk/2014/02/improve-dental-cta/,Improving Dental Care and  Oral Health – A Call to Action,2014-02-19,oral-health
https://www.england.nhs.uk/2014/02/speakers-expo-2014/,Innovative and inspiring speakers to appear at NHS Expo 2014,2014-02-18,expo
https://www.england.nhs.uk/2014/02/crisis-care-con/,NHS England welcomes Crisis Care Concordat,2014-02-18,mental-health
https://www.england.nhs.uk/2014/02/accountable-gp/,How can CCGs support GPs in their role as ‘accountable gp’?,2014-02-17,gp
https://www.england.nhs.uk/2014/02/health-service-future/,Securing a health service fit for the future,2014-02-17,comm
https://www.england.nhs.uk/2014/02/camp-expo/,Pack up your troubles and pitch up at Camp Expo,2014-02-17,expo
https://www.england.nhs.uk/2014/02/youth-forum/,NHS Youth Forum launches its important work at Health and Care Innovation Expo 2014,2014-02-14,"cyp,expo"
https://www.england.nhs.uk/2014/02/npp-digital-first/,NHS England today has published the “The Digital First” pathology report.,2014-02-14,digital
https://www.england.nhs.uk/2014/02/winter-health-chc-14-02/,Winter health check – 14 February 2014,2014-02-14,winter-news
https://www.england.nhs.uk/2014/02/growth-assumptions/,Allocation growth assumptions to support strategic planning,2014-02-14,comm
https://www.england.nhs.uk/2014/02/expo-speak/,Speakers at Expo 2014 to discuss NHS transformation for positive change,2014-02-13,expo
https://www.england.nhs.uk/2014/02/nursing-technology-response/,Huge response to £100m Nursing Technology Fund,2014-02-13,nursing-midwifery-care
https://www.england.nhs.uk/2014/02/expo-fringe/,Don’t miss out on the Expo Fringe!,2014-02-11,expo
https://www.england.nhs.uk/2014/02/nhs-values-in-action/,NHS values in action and making a difference,2014-02-11,"about-us,expo"
https://www.england.nhs.uk/2014/02/resp-independent/,NHS England’s response to today’s front page story in the Independent,2014-02-11,"comm,specialised-commissioning"
https://www.england.nhs.uk/2014/02/kate-granger-awards/,Kate Granger Awards for Compassionate Care – five days left to apply,2014-02-10,"expo,nursing-midwifery-care"
https://www.england.nhs.uk/2014/02/expo/,Pledging to change the NHS at Health and Care Innovation Expo,2014-02-08,expo
https://www.england.nhs.uk/2014/02/response-guardian-patients-records/,Response to Guardian story “Police and firms to access patients’ records”,2014-02-07,digital
https://www.england.nhs.uk/2014/02/winter-health-chc-07-02/,Winter health check – 7 February 2014,2014-02-07,winter-news
https://www.england.nhs.uk/2014/02/boardvids-240114/,Videos of the Board meeting held on 24 January 2014,2014-02-06,board-meeting
https://www.england.nhs.uk/2014/02/costs-allowances/,CCG Running Costs Allowances 2014/15 & 2015/16,2014-02-06,comm
https://www.england.nhs.uk/2014/02/hypothermia-renal-replacement-therapy/,Patient safety alert on risk of hypothermia for patients on continuous renal replacement therapy,2014-02-06,psa
https://www.england.nhs.uk/2014/02/the-francis-report/,The Francis Report: One Year On,2014-02-06,"patient-care,psa,safeguarding,whistleblowing"
https://www.england.nhs.uk/2014/02/renal-artery-denervation/,NHS England pauses Commissioning through Evaluation project for renal artery denervation,2014-02-05,specialised-commissioning
https://www.england.nhs.uk/2014/02/cdf-drug-release/,NHS England releases update to national Cancer Drugs Fund list,2014-02-03,cancer
https://www.england.nhs.uk/2014/02/pms/,NHS England publishes outcomes of GP Personal Medical Services review,2014-02-03,gp
https://www.england.nhs.uk/2014/01/patient-safety-launch/,New alerting will spread safety risk warnings more quickly,2014-01-31,psa
https://www.england.nhs.uk/2014/01/pop-up-uni-expo14/,Pop-up university spreads skills at NHS Innovation Expo,2014-01-31,expo
https://www.england.nhs.uk/2014/01/conflicts-of-interest-2/,Briefing on conflicts of interest and appearance of bias published,2014-01-31,revalidation
https://www.england.nhs.uk/2014/01/winter-health-chc-31-01/,Winter health check – 31 January 2014,2014-01-31,winter-news
https://www.england.nhs.uk/2014/01/fft-mat/,First local results of Friends and Family Test for maternity services are published,2014-01-30,"fft,maternity"
https://www.england.nhs.uk/2014/01/crg-chairs/,Specialised Services announce three new Clinical Reference Group (CRG) Chairs,2014-01-29,"about-us,specialised-commissioning"
https://www.england.nhs.uk/2014/01/sust-fut/,Key groups join forces on vision for sustainable future,2014-01-29,efficiencies
https://www.england.nhs.uk/2014/01/pathology-safety/,Independent review proposes an upgrade of pathology safety checks to improve patient outcomes,2014-01-28,psa
https://www.england.nhs.uk/2014/01/com-agree/,Compact agreement developed between industry and NHS England’s Clinical Reference Groups,2014-01-27,specialised-commissioning
https://www.england.nhs.uk/2014/01/any-town/,Toolkit published to help improve services and close the financial gap in ‘Any town’,2014-01-24,comm
https://www.england.nhs.uk/2014/01/winter-health-chc-24-01/,Winter health check – 24th January 2014,2014-01-24,winter-news
https://www.england.nhs.uk/2014/01/jan14-board-mtg/,Watch NHS England’s live stream of today’s Board meeting,2014-01-24,board-meeting
https://www.england.nhs.uk/2014/01/ro-breifing/,Briefing on conflicts of interest and appearance of bias published,2014-01-23,governance
https://www.england.nhs.uk/2014/01/patient-data-2/,New animation will raise further awareness about use of NHS patient data,2014-01-23,patient-care
https://www.england.nhs.uk/2014/01/irg-strategy/,NHS England setting up Industry Reference Group to help develop its five-year strategy for specialised services,2014-01-22,specialised-commissioning
https://www.england.nhs.uk/2014/01/kate-granger-expo-2014/,Campaigning doctor to speak at Health and Care Innovation Expo 2014,2014-01-22,expo
https://www.england.nhs.uk/2014/01/cpag-chair/,NHS England announces new chair of its Clinical Priorities Advisory Group,2014-01-21,about-us
https://www.england.nhs.uk/2014/01/6cs-week-of-action-2/,First 6Cs Live! ‘week of action’ of 2014 kicks off,2014-01-20,nursing-midwifery-care
https://www.england.nhs.uk/2014/01/guardian-story/,Response to Guardian story “NHS patient data to be made available for sale”,2014-01-20,psa
https://www.england.nhs.uk/2014/01/iscg/,Join the discussion on how we can use health information better to improve patient care,2014-01-20,patient-care
https://www.england.nhs.uk/2014/01/mental-illness/,NHS England pledge to help patients with serious mental illness,2014-01-20,mental-health
https://www.england.nhs.uk/2014/01/the-earlier-the-better-campaign/,"“The earlier, the better” say top doctors as NHS England launches first public awareness campaign",2014-01-18,"older-people,uec"
https://www.england.nhs.uk/2014/01/board-meet-24-jan14/,Board meeting – 24th January 2014,2014-01-17,board-meeting
https://www.england.nhs.uk/2014/01/winter-health-chc-17-01/,Winter health check – 17th January 2014,2014-01-17,winter-news
https://www.england.nhs.uk/2014/01/expo-2014-showcase/,Expo 2014 will be a showcase for innovation in the health service,2014-01-16,expo
https://www.england.nhs.uk/2014/01/bcf-webinars-2/,Better Care Fund (BCF) webinars,2014-01-16,better-care-fund
https://www.england.nhs.uk/2014/01/liaison-and-diversion-sites/,Liaison and diversion trial sites announced,2014-01-16,"liaison-diversion,mental-health"
https://www.england.nhs.uk/2014/01/part-awards/,Excellence in Participation Awards – your last chance to nominate,2014-01-16,event
https://www.england.nhs.uk/2014/01/ppvag-vac/,Patient and Public Voice Assurance Group for specialised services seeks chair and members,2014-01-13,"get-involved,specialised-commissioning"
https://www.england.nhs.uk/2014/01/winter-health-chc-10-01/,Winter health check – 10th January 2014,2014-01-10,winter-news
https://www.england.nhs.uk/2014/01/tackling-diabetes-2014/,NHS England vision for tackling diabetes in 2014,2014-01-10,"diabetes,obesity"
https://www.england.nhs.uk/2014/01/qcr-reps/,Patient and Public Voice Representatives for the Quality and Clinical Risk (QCR) Committee,2014-01-09,get-involved
https://www.england.nhs.uk/2014/01/chair-irps/,NHS England is seeking Independent Chairs for NHS Continuing Healthcare Independent Review Panels,2014-01-08,about-us
https://www.england.nhs.uk/2014/01/change-proposals/,Change proposals for specialised services invited,2014-01-07,specialised-commissioning
https://www.england.nhs.uk/2014/01/bcf-webinars/,Better Care Fund (BCF) webinars,2014-01-07,"better-care-fund,event"
https://www.england.nhs.uk/2014/01/winter-health-chc-03-01/,Winter health check – 3rd January 2014,2014-01-07,winter-news
https://www.england.nhs.uk/2014/01/better-info-better-care/,Better Information Means Better Care: NHS contacts all English households from today,2014-01-06,"digital,patient-care,psa"
https://www.england.nhs.uk/2013/12/celia-ingham/,Celia Ingham Clark appointed as National Director for Reducing Premature Deaths for NHS England,2013-12-27,about-us
https://www.england.nhs.uk/2013/12/patient-voice-crgs/,NHS England to strengthen the patient voice on four clinical reference groups,2013-12-27,specialised-commissioning
https://www.england.nhs.uk/2013/12/season-goodwill/,Christmas is over but it’s still the season of goodwill,2013-12-27,"older-people,winter-news"
https://www.england.nhs.uk/2013/12/boardvids-171213-2/,Videos of the Board meeting held on 17 December 2013,2013-12-23,board-meeting
https://www.england.nhs.uk/2013/12/ccg-allocations/,Clinical Commissioning Group allocations 2014/15 and 2015/16,2013-12-20,comm
https://www.england.nhs.uk/2013/12/gd-practice-guide/,Good practice guide to major service change published,2013-12-20,comm
https://www.england.nhs.uk/2013/12/planning-guidance/,NHS England publishes Planning Guidance for commissioners,2013-12-20,"comm,planning-guidance"
https://www.england.nhs.uk/2013/12/access-to-services/,GPs invited to apply to £50 million fund to extend patient access to services,2013-12-20,"gp,innovation"
https://www.england.nhs.uk/2013/12/winter-health-chc-20-12/,Winter health check – 20th December 2013,2013-12-20,winter-news
https://www.england.nhs.uk/2013/12/flagship-prison-scheme/,Nurses scoop honour for flagship prison scheme,2013-12-19,"innovation,respiratory"
https://www.england.nhs.uk/2013/12/review-cancer-services/,Report into the Immediate Review of Cancer Services at Colchester Hospital University NHS Foundation Trust,2013-12-19,"cancer,psa"
https://www.england.nhs.uk/2013/12/student-placement/,Opportunities for placement students in analytical teams,2013-12-19,workforce
https://www.england.nhs.uk/2013/12/ccg-fund-allocs/,NHS England publishes CCG funding allocations for next two years following adoption of new formula,2013-12-18,comm
https://www.england.nhs.uk/2013/12/tackle-health-inequalities/,‘We must tackle health inequalities’ says NHS England’s chief financial officer,2013-12-18,"comm,equality-diversity"
https://www.england.nhs.uk/2013/12/150m-patient-safety/,NHS England announces a further £150m to improve patient safety and care,2013-12-17,psa
https://www.england.nhs.uk/2013/12/dec-board-mtg/,Watch NHS England’s live stream of today’s Board meeting,2013-12-17,board-meeting
https://www.england.nhs.uk/2013/12/rdag-chair/,NHS England seeks Chair appointment to its Rare Diseases Advisory Group,2013-12-17,about-us
https://www.england.nhs.uk/2013/12/community-pharmacy/,Amendment to Directions which has an implication for community pharmacy,2013-12-16,"medicine,pharmacy"
https://www.england.nhs.uk/2013/12/inno-expo-14/,Sign up for Health and Care Innovation Expo 2014,2013-12-16,expo
https://www.england.nhs.uk/2013/12/sir-bruce-keogh-7ds/,NHS England’s Sir Bruce Keogh sets out plan to drive seven-day services across the NHS,2013-12-15,seven-day
https://www.england.nhs.uk/2013/12/winter-health-chc-13-12/,Winter health check – 13th December 2013,2013-12-13,winter-news
https://www.england.nhs.uk/2013/12/development-strategy-consult/,Contribute to NHS England’s research and development strategy consultation,2013-12-12,get-involved
https://www.england.nhs.uk/2013/12/lead-dev-info-spec/,Executive leadership development for health informatics specialists,2013-12-12,"about-us,workforce"
https://www.england.nhs.uk/2013/12/never-events-news/,"Detailed data on “never events” will help NHS care become even safer, says NHS England",2013-12-12,psa
https://www.england.nhs.uk/2013/12/g8-summit/,NHS England dementia lead supports G8 summit,2013-12-11,dementia
https://www.england.nhs.uk/2013/12/board-meet-17-dec13/,Board meeting – 17 December 2013,2013-12-10,board-meeting
https://www.england.nhs.uk/2013/12/canc-out-strat/,Progress on implementing Cancer Outcomes Strategy,2013-12-10,cancer
https://www.england.nhs.uk/2013/12/community-pharmacists-cta/,NHS England launches a debate with community pharmacists in the latest phase of the ‘Call to Action’,2013-12-10,"get-involved,pharmacy,primary-care"
https://www.england.nhs.uk/2013/12/ways-of-working-survey/,NHS England responds to NHS Clinical Commissioners Ways of Working survey,2013-12-09,comm
